자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
중원카인테리어,03,경기도 성남시 중원구 시민로 11,경기도 성남시 중원구 하대원동 134-19번지,37.43099297,127.151098,2006-07-03,123,01,,,,09:00,18:00,031-757-6957,성남시,031-729-3703,2020-06-30
용진자동차공업사,03,경기도 성남시 분당구 내정로119번길 31,경기도 성남시 분당구 정자동 37-16번지,37.37276126,127.1128441,2000-05-12,82,01,,,,09:00,18:00,031-718-3668,성남시,031-729-3703,2020-06-30
현대 오토카,03,경기도 성남시 중원구 둔촌대로425번길 10,경기도 성남시 중원구 상대원동 1430번지 512동,37.43381524,127.1643823,2000-08-01,83,01,,,,09:00,18:00,070-8747-1302,성남시,031-729-3703,2020-06-30
종합카공업사,03,경기도 성남시 수정구 산성대로 389-1,경기도 성남시 수정구 단대동 173-2번지,37.44696146,127.1574587,2000-08-24,80,01,,,,09:00,18:00,031-745-6782,성남시,031-729-3703,2020-06-30
타이어프로(신흥점),03,경기도 성남시 수정구 수정로251번길 3-1,경기도 성남시 수정구 신흥동 123-5번지,37.44717929,127.1449421,2014-10-31,88,01,,,,09:00,18:00,031-748-6266,성남시,031-729-3703,2020-06-30
그린서비스,03,경기도 성남시 분당구 판교로 441,경기도 성남시 분당구 야탑동 533-5번지,37.40575402,127.1227788,2014-10-31,60,01,,,,09:00,18:00,031-709-8888,성남시,031-729-3703,2020-06-30
제이와이모터스 오토테크 분당점,03,경기도 성남시 분당구 동원로 13,경기도 성남시 분당구 동원동 100-2번지 그랜드빌 1층,37.3451617,127.1000409,2014-11-19,162,01,,,,09:00,18:00,031-762-1833,성남시,031-729-3703,2020-06-30
(주)에프엠케이,03,경기도 성남시 분당구 대왕판교로 311,경기도 성남시 분당구 궁내동 286-1번지,37.37143451,127.1013944,2014-12-08,418,01,,,,09:00,18:00,031-608-3060,성남시,031-729-3703,2020-06-30
성운 자동차정비소,03,경기도 성남시 중원구 보통골로14번길 8,경기도 성남시 중원구 상대원동 378-12번지,37.43474998,127.1807771,2015-02-24,54,01,,,,09:00,18:00,031-735-0555,성남시,031-729-3703,2020-06-30
태광카마스타,03,경기도 성남시 수정구 헌릉로890번길 21,경기도 성남시 수정구 복정동 631-2번지,37.46748043,127.1298384,2005-02-14,101,01,,,,09:00,18:00,031-757-2350,성남시,031-729-3703,2020-06-30
은수자동차공업사,03,경기도 성남시 분당구 벌말로40번길 4,경기도 성남시 분당구 야탑동 273-1번지,37.41124009,127.1384886,2005-04-07,122,01,,,,09:00,18:00,031-707-8787,성남시,031-729-3703,2020-06-30
스피드메이트 정자제일점,03,경기도 성남시 분당구 내정로119번길 37,경기도 성남시 분당구 정자동 35-16번지,37.37319782,127.1123571,2005-09-16,112,01,,,,09:00,18:00,031-716-3700,성남시,031-729-3703,2020-06-30
제이카,03,경기도 성남시 분당구 중앙공원로31번길 42,경기도 성남시 분당구 서현동 89번지 서현파크플라자 148호,37.38313192,127.1254925,2005-10-21,92,01,,,,09:00,18:00,031-708-3133,성남시,031-729-3703,2020-06-30
성남점 현대자동차,03,경기도 성남시 중원구 산성대로 64-1,경기도 성남시 중원구 성남동 4353번지,37.43279144,127.1265063,2006-01-18,163,01,,,,09:00,18:00,031-753-4533,성남시,031-729-3703,2020-06-30
스피드메이트 상대원점,03,경기도 성남시 중원구 순환로130번길 6,경기도 성남시 중원구 상대원동 375-1번지,37.43526002,127.1795535,2010-03-05,205,01,,,,09:00,18:00,031-733-0773,성남시,031-729-3703,2020-06-30
기아오토큐 이매점,03,경기도 성남시 분당구 성남대로762번길 1,경기도 성남시 분당구 이매동 94-1번지,37.3976994,127.129072,2010-08-04,73,01,,,,09:00,18:00,031-703-5425,성남시,031-729-3703,2020-06-30
혜성카써비스,03,경기도 성남시 수정구 성남대로1416번길 15,경기도 성남시 수정구 복정동 692-11번지,37.4565692,127.1281739,2010-09-13,141,01,,,,09:00,18:00,031-797-3072,성남시,031-729-3703,2020-06-30
월드카샵,03,경기도 성남시 분당구 내정로119번길 16,경기도 성남시 분당구 정자동 43-7번지,37.37189138,127.1141931,1998-07-27,88,01,,,,09:00,18:00,031-714-6146,성남시,031-729-3703,2020-06-30
금산 바디??,03,경기도 성남시 분당구 내정로17번길 4-11,경기도 성남시 분당구 정자동 128번지 3층,37.36274077,127.113976,1998-07-30,76,01,,,,09:00,18:00,031-713-0185,성남시,031-729-3703,2020-06-30
플러스카서비스,03,경기도 성남시 분당구 금곡로23번길 10,경기도 성남시 분당구 구미동 130-2번지,37.34445197,127.1118041,1998-08-17,91,01,,,,09:00,18:00,031-712-4011,성남시,031-729-3703,2020-06-30
신흥카공업사,03,경기도 성남시 수정구 남문로 137,경기도 성남시 수정구 태평동 2178번지,37.44840496,127.141735,1998-08-29,70,01,,,,09:00,18:00,031-758-3620,성남시,031-729-3703,2020-06-30
배진자동차공업사,03,경기도 성남시 분당구 백현로156번길 22,경기도 성남시 분당구 정자동 40-6번지,37.37128299,127.1134651,1998-09-01,98,01,,,,09:00,18:00,031-712-6177,성남시,031-729-3703,2020-06-30
르노삼성자동차지정정비코너분당정자점,03,경기도 성남시 분당구 느티로51번길 4-14,경기도 성남시 분당구 정자동 87번지,37.36878384,127.1112577,1998-09-01,452,01,,,,09:00,18:00,031-715-5109,성남시,031-729-3703,2020-06-30
현대자동차구미점,03,경기도 성남시 분당구 미금일로86번길 24-5,경기도 성남시 분당구 구미동 42-1번지,37.34791643,127.1108477,1998-09-04,79,01,,,,09:00,18:00,031-717-3849,성남시,031-729-3703,2020-06-30
으뜸자동차종합병원,03,경기도 성남시 수정구 산성대로 195,경기도 성남시 수정구 수진동 2211번지,37.43745805,127.1398748,1998-09-08,66,01,,,,09:00,18:00,031-757-5085,성남시,031-729-3703,2020-06-30
천지카센타,03,경기도 성남시 분당구 장안로52번길 31,경기도 성남시 분당구 분당동 136-2번지,37.3684765,127.1453912,1998-07-06,65,01,,,,09:00,18:00,031-703-1921,성남시,031-729-3703,2020-06-30
장희카서비스,03,경기도 성남시 수정구 수정로366번길 4,경기도 성남시 수정구 산성동 844번지,37.45607781,127.1506195,1998-07-11,114,01,,,,09:00,18:00,031-744-6797,성남시,031-729-3703,2020-06-30
충남상사,03,경기도 성남시 중원구 시민로 11,경기도 성남시 중원구 하대원동 134-19번지,37.43099297,127.151098,1998-07-11,181,01,,,,09:00,18:00,031-758-2211,성남시,031-729-3703,2020-06-30
21세기오토카,03,경기도 성남시 수정구 탄리로 100,경기도 성남시 수정구 태평동 3196번지,37.44487356,127.1350881,1998-07-21,79,01,,,,09:00,18:00,031-755-1484,성남시,031-729-3703,2020-06-30
월드카샵,03,경기도 성남시 분당구 내정로119번길 16,경기도 성남시 분당구 정자동 43-7번지,37.37189138,127.1141931,1998-07-27,88,01,,,,09:00,18:00,031-714-6146,성남시,031-729-3703,2020-06-30
정자남부점 기아오토큐,03,경기도 성남시 분당구 불정로65번길 5,경기도 성남시 분당구 정자동 143-6번지,37.3606166,127.1116113,1998-08-17,112,01,,,,09:00,18:00,031-717-7320,성남시,031-729-3703,2020-06-30
플러스카서비스,03,경기도 성남시 분당구 금곡로23번길 10,경기도 성남시 분당구 구미동 130-2번지,37.34445197,127.1118041,1998-08-17,91,01,,,,09:00,18:00,031-712-4011,성남시,031-729-3703,2020-06-30
신흥카공업사,03,경기도 성남시 수정구 남문로 137,경기도 성남시 수정구 태평동 2178번지,37.44840496,127.141735,1998-08-29,70,01,,,,09:00,18:00,031-758-3620,성남시,031-729-3703,2020-06-30
형제카센타,03,경기도 성남시 분당구 분당로311번길 10,경기도 성남시 분당구 분당동 167-1번지,37.36759035,127.1420434,1998-09-01,74,01,,,,09:00,18:00,031-708-0911,성남시,031-729-3703,2020-06-30
르노삼성자동차지정정비코너분당정자점,03,경기도 성남시 분당구 느티로51번길 4-14,경기도 성남시 분당구 정자동 87번지,37.36878384,127.1112577,1998-09-01,452,01,,,,09:00,18:00,031-715-5109,성남시,031-729-3703,2020-06-30
동부미터기카센타,03,경기도 성남시 수정구 제일로224번길 2,경기도 성남시 수정구 태평동 4312-3번지,37.44609069,127.1295845,1998-09-04,74,01,,,,09:00,18:00,031-752-4666,성남시,031-729-3703,2020-06-30
으뜸자동차종합병원,03,경기도 성남시 수정구 산성대로 195,경기도 성남시 수정구 수진동 2211번지,37.43745805,127.1398748,1998-09-08,66,01,,,,09:00,18:00,031-757-5085,성남시,031-729-3703,2020-06-30
드림자동차서비스,03,경기도 성남시 분당구 야탑로161번길 4-4,경기도 성남시 분당구 야탑동 312-1번지,37.40992644,127.1369093,1998-09-15,75,01,,,,09:00,18:00,031-705-0951,성남시,031-729-3703,2020-06-30
전진카센타,03,경기도 성남시 중원구 둔촌대로 109,경기도 성남시 중원구 성남동 4102번지,37.42960047,127.1310716,1998-09-22,130,01,,,,09:00,18:00,031-722-4774,성남시,031-729-3703,2020-06-30
형제카센타,03,경기도 성남시 분당구 미금일로86번길 21,경기도 성남시 분당구 구미동 40-6번지,37.34794585,127.1102157,1998-09-22,74,01,,,,09:00,18:00,031-716-1507,성남시,031-729-3703,2020-06-30
설봉오토프라자,03,경기도 성남시 중원구 둔촌대로 133,경기도 성남시 중원구 성남동 3967번지,37.42915062,127.133704,1998-09-23,81,01,,,,09:00,18:00,031-751-3073,성남시,031-729-3703,2020-06-30
오토카 세차장,03,경기도 성남시 수정구 산성대로 397,경기도 성남시 수정구 단대동 161-5번지,37.44767468,127.157745,1998-09-23,69,01,,,,09:00,18:00,031-734-7775,성남시,031-729-3703,2020-06-30
주성카센타,03,경기도 성남시 수정구 제일로 122(수진동),경기도 성남시 수정구 수진동 1290번지 굿모닝빌리지,37.43751215,127.1336149,2003-03-05,72,01,,,,09:00,18:00,031-721-2552,성남시,031-729-3703,2020-06-30
르노삼성자동차 지정정비코너 야탑점,03,경기도 성남시 분당구 판교로 475,경기도 성남시 분당구 야탑동 532-5번지 굿모닝프라자 108호,37.40573185,127.1267138,2003-05-20,116,01,,,,09:00,18:00,031-707-3044,성남시,031-729-3703,2020-06-30
메딕카,03,경기도 성남시 중원구 산성대로 430-1,경기도 성남시 중원구 금광동 4615번지,37.45009972,127.1596487,2007-01-23,185,01,,,,09:00,18:00,031-748-6266,성남시,031-729-3703,2020-06-30
신성카라이프,03,경기도 성남시 수정구 수정로 215,경기도 성남시 수정구 태평동 7339-7번지,37.44482423,127.1433148,2007-05-23,96,01,,,,09:00,18:00,031-755-3057,성남시,031-729-3703,2020-06-30
타이어프로 서현점,03,경기도 성남시 분당구 돌마로 572,경기도 성남시 분당구 서현동 147-1번지,37.38398578,127.1386824,2003-12-20,154,01,,,,09:00,18:00,031-708-5484,성남시,031-729-3703,2020-06-30
(주)아우토플라츠 판교서비스센터,02,경기도 성남시 분당구 대왕판교로 283,경기도 성남시 분당구 궁내동 208-3번지,37.3690091,127.1012241,2014-11-10,440,01,,,,09:00,18:00,031-696-0177,성남시,031-729-3703,2020-06-30
케이씨씨오토모빌(주)분당점,02,경기도 성남시 분당구 새마을로 87,경기도 성남시 분당구 서현동 101번지,37.38350464,127.1402036,2015-12-11,1416,01,,,,09:00,18:00,031-738-6903,성남시,031-729-3703,2020-06-30
코오롱 모빌리티 분당점,02,경기도 성남시 분당구 대왕판교로 200,경기도 성남시 분당구 금곡동 97-5번지,37.36176739,127.1024516,2018-10-30,1495,01,,,,09:00,18:00,031-000-0000,성남시,031-729-3703,2020-06-30
닥터카,03,경기도 성남시 분당구 판교로 436,경기도 성남시 분당구 이매동 131-3번지,37.40515995,127.1221995,1998-03-26,77,01,,,,09:00,18:00,031-708-0211,성남시,031-729-3703,2020-06-30
성보카세차장,03,경기도 성남시 중원구 금상로67번길 3,경기도 성남시 중원구 금광동 150번지,37.44133178,127.1628793,1998-06-11,103,01,,,,09:00,18:00,031-743-9121,성남시,031-729-3703,2020-06-30
승주카정비센타,03,경기도 성남시 수정구 수정북로 113,경기도 성남시 수정구 태평동 7332-2번지,37.44505355,127.1414348,1998-06-19,96,01,,,,09:00,18:00,031-751-9474,성남시,031-729-3703,2020-06-30
장희카서비스,03,경기도 성남시 수정구 수정로366번길 4,경기도 성남시 수정구 산성동 844번지,37.45607781,127.1506195,1998-07-11,114,01,,,,09:00,18:00,031-744-6797,성남시,031-729-3703,2020-06-30
오토오아시스 분당대일점,03,경기도 성남시 분당구 양현로 312,경기도 성남시 분당구 야탑동 348번지,37.41161627,127.1242974,2008-01-15,121,01,,,,09:00,18:00,031-781-5757,성남시,031-729-3703,2020-06-30
판교점 기아오토큐,03,경기도 성남시 분당구 대왕판교로385번길 18,경기도 성남시 분당구 백현동 399번지 101동,37.37822589,127.0999223,2008-06-19,170,01,,,,09:00,18:00,031-705-6585,성남시,031-729-3703,2020-06-30
서대원 정비샵,03,경기도 성남시 중원구 둔촌대로 113,경기도 성남시 중원구 성남동 4099번지,37.42943066,127.1314539,1998-09-15,73.65,01,,,,09:00,18:00,031-721-9914,성남시,031-729-3703,2020-06-30
드림자동차서비스,03,경기도 성남시 분당구 야탑로161번길 4-4,경기도 성남시 분당구 야탑동 312-1번지,37.40992644,127.1369093,1998-09-15,75,01,,,,09:00,18:00,031-705-0951,성남시,031-729-3703,2020-06-30
전진카센타,03,경기도 성남시 중원구 둔촌대로 109,경기도 성남시 중원구 성남동 4102번지,37.42960047,127.1310716,1998-09-22,130,01,,,,09:00,18:00,031-722-4774,성남시,031-729-3703,2020-06-30
21세기오토카,03,경기도 성남시 수정구 탄리로 100,경기도 성남시 수정구 태평동 3196번지,37.44487356,127.1350881,1998-07-21,79,01,,,,09:00,18:00,031-755-1484,성남시,031-729-3703,2020-06-30
동창자동차공업사,03,경기도 성남시 중원구 마지로 35-1,경기도 성남시 중원구 하대원동 103-22번지,37.42844075,127.1335852,1998-09-22,66,01,,,,09:00,18:00,031-721-4712,성남시,031-729-3703,2020-06-30
은행오토피아,03,경기도 성남시 중원구 산성대로552번길 5,경기도 성남시 중원구 은행동 686번지,37.459664,127.166609,1998-09-23,72,01,,,,09:00,18:00,031-732-6111,성남시,031-729-3703,2020-06-30
설봉오토프라자,03,경기도 성남시 중원구 둔촌대로 133,경기도 성남시 중원구 성남동 3967번지,37.42915062,127.133704,1998-09-23,81,01,,,,09:00,18:00,031-751-3073,성남시,031-729-3703,2020-06-30
현대자동차서운중점,03,경기도 성남시 분당구 산운로32번길 10,경기도 성남시 분당구 운중동 883-2번지,37.39184847,127.0650324,2012-04-03,289,01,,,,09:00,18:00,031-708-1440,성남시,031-729-3703,2020-06-30
영성카센타,03,경기도 성남시 중원구 마지로155번길 40,경기도 성남시 중원구 하대원동 156-28번지,37.42763806,127.1507252,2012-05-25,95,01,,,,09:00,18:00,031-758-0753,성남시,031-729-3703,2020-06-30
에픽모터스,03,경기도 성남시 수정구 설개로 73,경기도 성남시 수정구 사송동 528번지,37.41743329,127.1096837,2012-06-11,194,01,,,,09:00,18:00,070-4130-9066,성남시,031-729-3703,2020-06-30
(합) 대일실업,03,경기도 성남시 중원구 마지로 150,경기도 성남시 중원구 하대원동 343-9번지,37.42710365,127.1457802,2012-11-23,116,01,,,,09:00,18:00,031-752-2260,성남시,031-729-3703,2020-06-30
궁내점 현대자동차,03,경기도 성남시 분당구 대왕판교로 301,경기도 성남시 분당구 궁내동 281-9번지,37.37072453,127.1013664,2012-12-27,109,01,,,,09:00,18:00,031-712-6073,성남시,031-729-3703,2020-06-30
판교토탈모터스,03,경기도 성남시 분당구 대왕판교로 393,경기도 성남시 분당구 백현동 407-3번지,37.37885497,127.1018335,2013-03-19,67,01,,,,09:00,18:00,031-702-8205,성남시,031-729-3703,2020-06-30
주식회사 대광모터스,03,경기도 성남시 중원구 마지로 83-1,경기도 성남시 중원구 하대원동 113-11번지,37.42849568,127.1390853,2013-08-27,451,01,,,,09:00,18:00,031-756-1773,성남시,031-729-3703,2020-06-30
주식회사 벤츠마이스터,03,경기도 성남시 중원구 도촌로8번길 5,"경기도 성남시 중원구 도촌동 579번지 110호,111호,112호",37.41494763,127.1511155,2014-05-14,145,01,,,,09:00,18:00,031-701-5160,성남시,031-729-3703,2020-06-30
서현세차장(서현카센터),03,경기도 성남시 분당구 새마을로 11,경기도 성남시 분당구 서현동 214-1번지,37.38417022,127.131822,2014-09-03,150,01,,,,09:00,18:00,031-704-2600,성남시,031-729-3703,2020-06-30
